,Vm1 (mV)
11714,-99.67041
11715,-99.63989
11716,-99.79248
11717,-99.243164
11718,-99.63989
11719,-99.609375
11720,-99.67041
11721,-99.70093
11722,-99.67041
11723,-99.63989
11724,-99.243164
11725,-99.67041
11726,-99.57886
11727,-99.45679
11728,-99.57886
11729,-99.63989
11730,-99.365234
11731,-99.51782
11732,-99.609375
11733,-99.609375
11734,-99.67041
11735,-99.67041
11736,-99.70093
11737,-99.67041
11738,-99.70093
11739,-99.57886
11740,-99.63989
11741,-99.365234
11742,-99.57886
11743,-99.70093
11744,-99.609375
11745,-99.487305
11746,-99.70093
11747,-99.63989
11748,-99.609375
11749,-99.609375
11750,-99.63989
11751,-99.67041
11752,-99.70093
11753,-99.63989
11754,-99.63989
11755,-99.487305
11756,-99.63989
11757,-99.45679
11758,-99.70093
11759,-99.823
11760,-99.731445
11761,-99.67041
11762,-99.63989
11763,-99.33472
11764,-99.70093
11765,-99.70093
11766,-99.51782
11767,-99.609375
11768,-99.70093
11769,-99.63989
11770,-99.42627
11771,-99.45679
11772,-99.853516
11773,-99.57886
11774,-99.51782
11775,-99.487305
11776,-99.45679
11777,-99.67041
11778,-99.63989
11779,-99.42627
11780,-99.42627
11781,-99.70093
11782,-99.70093
11783,-99.63989
11784,-99.67041
11785,-99.70093
11786,-99.67041
11787,-99.609375
11788,-99.42627
11789,-99.57886
11790,-99.609375
11791,-99.63989
11792,-99.609375
11793,-99.67041
11794,-99.67041
11795,-99.67041
11796,-99.67041
11797,-99.609375
11798,-99.63989
11799,-99.70093
11800,-99.70093
11801,-99.63989
11802,-99.45679
11803,-99.487305
11804,-99.70093
11805,-99.609375
11806,-99.57886
11807,-99.487305
11808,-99.67041
11809,-99.70093
11810,-99.45679
11811,-99.487305
11812,-99.63989
11813,-99.487305
11814,-99.51782
11815,-99.57886
11816,-99.51782
11817,-99.57886
11818,-99.487305
11819,-99.51782
11820,-99.79248
11821,-99.823
11822,-99.70093
11823,-99.609375
11824,-99.487305
11825,-99.63989
11826,-99.67041
11827,-99.609375
11828,-99.487305
11829,-99.487305
11830,-99.67041
11831,-99.731445
11832,-99.731445
11833,-99.63989
11834,-99.70093
11835,-99.51782
11836,-99.45679
11837,-99.63989
11838,-99.57886
11839,-99.70093
11840,-99.67041
11841,-99.609375
11842,-99.487305
11843,-99.823
11844,-99.45679
11845,-99.63989
11846,-99.45679
11847,-99.51782
11848,-99.609375
11849,-99.63989
11850,-99.70093
11851,-99.70093
11852,-99.45679
11853,-99.51782
11854,-99.731445
11855,-99.33472
11856,-99.76196
11857,-99.487305
11858,-99.57886
11859,-99.67041
11860,-99.731445
11861,-99.609375
11862,-99.67041
11863,-99.609375
11864,-99.57886
11865,-99.70093
11866,-99.487305
11867,-99.67041
11868,-99.70093
11869,-99.70093
11870,-99.609375
11871,-99.33472
11872,-99.51782
11873,-99.51782
11874,-99.51782
11875,-99.67041
11876,-99.63989
11877,-99.51782
11878,-99.51782
11879,-99.487305
11880,-99.3042
11881,-99.51782
11882,-99.67041
11883,-99.67041
11884,-99.45679
11885,-99.57886
11886,-99.70093
11887,-99.63989
11888,-99.3042
11889,-99.70093
11890,-99.57886
11891,-99.63989
11892,-99.63989
11893,-99.63989
11894,-99.70093
11895,-99.63989
11896,-99.67041
11897,-99.63989
11898,-99.63989
11899,-99.609375
11900,-99.45679
11901,-99.57886
11902,-99.57886
11903,-99.609375
11904,-99.609375
11905,-99.3042
11906,-99.63989
11907,-99.70093
11908,-99.609375
11909,-99.63989
11910,-99.731445
11911,-99.731445
11912,-99.609375
11913,-99.57886
11914,-99.33472
11915,-99.39575
11916,-99.3042
11917,-99.42627
11918,-99.365234
11919,-99.57886
11920,-99.487305
11921,-99.63989
11922,-99.63989
11923,-99.63989
11924,-99.3042
11925,-99.51782
11926,-99.63989
11927,-99.51782
11928,-99.21265
11929,-99.27368
11930,-99.487305
11931,-99.609375
11932,-99.70093
11933,-99.67041
11934,-99.731445
11935,-99.731445
11936,-99.70093
11937,-99.609375
11938,-99.70093
11939,-99.609375
11940,-99.609375
11941,-99.609375
11942,-99.57886
11943,-99.70093
11944,-99.731445
11945,-99.609375
11946,-99.609375
11947,-99.70093
11948,-99.67041
11949,-99.731445
11950,-99.63989
11951,-99.70093
11952,-99.853516
11953,-99.42627
11954,-99.609375
11955,-99.51782
11956,-99.63989
11957,-99.57886
11958,-99.487305
11959,-99.487305
11960,-99.609375
11961,-99.57886
11962,-99.823
11963,-99.609375
11964,-99.67041
11965,-99.365234
11966,-99.63989
11967,-99.609375
11968,-99.67041
11969,-99.609375
11970,-99.63989
11971,-99.731445
11972,-99.70093
11973,-99.79248
11974,-99.609375
11975,-99.67041
11976,-99.67041
11977,-99.70093
11978,-99.63989
11979,-99.70093
11980,-99.67041
11981,-99.67041
11982,-99.51782
11983,-99.70093
11984,-99.63989
11985,-99.609375
11986,-99.42627
11987,-99.63989
11988,-99.609375
11989,-99.63989
11990,-99.487305
11991,-99.27368
11992,-99.45679
11993,-99.67041
11994,-99.63989
11995,-99.731445
11996,-99.63989
11997,-99.609375
11998,-99.731445
11999,-99.67041
12000,-99.67041
12001,-99.63989
12002,-99.3042
12003,-99.609375
12004,-99.79248
12005,-99.67041
12006,-99.21265
12007,-99.70093
12008,-99.609375
12009,-99.609375
12010,-99.70093
12011,-99.79248
12012,-99.609375
12013,-99.79248
12014,-99.3042
12015,-99.3042
12016,-99.79248
12017,-99.67041
12018,-99.609375
12019,-99.63989
12020,-99.67041
12021,-99.609375
12022,-99.51782
12023,-99.63989
12024,-99.67041
12025,-99.63989
12026,-99.487305
12027,-99.70093
12028,-99.70093
12029,-99.70093
12030,-99.67041
12031,-99.67041
12032,-99.243164
12033,-99.609375
12034,-99.57886
12035,-99.45679
12036,-99.609375
12037,-99.487305
12038,-99.609375
12039,-99.609375
12040,-99.3042
12041,-99.70093
12042,-99.70093
12043,-99.70093
12044,-99.487305
12045,-99.365234
12046,-99.70093
12047,-99.70093
12048,-99.609375
12049,-99.70093
12050,-99.63989
12051,-99.609375
12052,-99.70093
12053,-99.67041
12054,-99.67041
12055,-99.67041
12056,-99.67041
12057,-99.67041
12058,-99.731445
12059,-99.70093
12060,-99.63989
12061,-99.51782
12062,-99.51782
12063,-99.63989
12064,-99.63989
12065,-99.487305
12066,-99.70093
12067,-99.63989
12068,-99.70093
12069,-99.67041
12070,-99.731445
12071,-99.823
12072,-99.51782
12073,-99.76196
12074,-99.67041
12075,-99.365234
12076,-99.45679
12077,-99.33472
12078,-99.365234
12079,-99.18213
12080,-99.609375
12081,-99.70093
12082,-99.67041
12083,-99.51782
12084,-99.609375
12085,-99.731445
12086,-99.63989
12087,-99.42627
12088,-99.27368
12089,-99.365234
12090,-99.51782
12091,-99.63989
12092,-99.76196
12093,-99.731445
12094,-99.67041
12095,-99.70093
12096,-99.731445
12097,-99.731445
12098,-99.67041
12099,-99.70093
12100,-99.63989
12101,-99.39575
12102,-99.79248
12103,-99.79248
12104,-99.731445
12105,-99.609375
12106,-99.67041
12107,-99.731445
12108,-99.67041
12109,-99.609375
12110,-99.63989
12111,-99.70093
12112,-99.487305
12113,-99.33472
12114,-99.365234
12115,-99.57886
12116,-99.609375
12117,-99.42627
12118,-99.365234
12119,-99.3042
12120,-99.63989
12121,-99.609375
12122,-99.67041
12123,-99.63989
12124,-99.39575
12125,-99.487305
12126,-99.731445
12127,-99.67041
12128,-99.94507
12129,-99.63989
12130,-99.63989
12131,-99.67041
12132,-99.63989
12133,-99.70093
12134,-99.731445
12135,-99.70093
12136,-99.67041
12137,-99.63989
12138,-99.63989
12139,-99.63989
12140,-99.51782
12141,-99.63989
12142,-99.57886
12143,-99.63989
12144,-99.63989
12145,-99.51782
12146,-99.70093
12147,-99.63989
12148,-99.63989
12149,-99.70093
12150,-99.63989
12151,-99.51782
12152,-99.76196
12153,-99.365234
12154,-99.487305
12155,-99.45679
12156,-99.487305
12157,-99.45679
12158,-99.57886
12159,-99.63989
12160,-99.45679
12161,-99.70093
12162,-99.67041
12163,-99.63989
12164,-99.45679
12165,-99.42627
12166,-99.67041
12167,-99.70093
12168,-99.63989
12169,-99.67041
12170,-99.67041
12171,-99.76196
12172,-99.67041
12173,-99.63989
12174,-99.67041
12175,-99.67041
12176,-99.63989
12177,-99.63989
12178,-99.70093
12179,-99.67041
12180,-99.51782
12181,-99.63989
12182,-99.731445
12183,-99.70093
12184,-99.63989
12185,-99.39575
12186,-99.70093
12187,-99.63989
12188,-99.609375
12189,-99.70093
12190,-99.70093
12191,-99.63989
12192,-99.731445
12193,-99.51782
12194,-99.57886
12195,-99.57886
12196,-99.731445
12197,-99.27368
12198,-99.51782
12199,-99.609375
12200,-99.63989
12201,-99.70093
12202,-99.67041
12203,-99.57886
12204,-99.76196
12205,-99.70093
12206,-99.63989
12207,-99.487305
12208,-99.88403
12209,-99.51782
12210,-99.51782
12211,-99.609375
12212,-99.609375
12213,-99.70093
12214,-99.63989
12215,-99.70093
12216,-99.70093
12217,-99.67041
12218,-99.70093
12219,-99.57886
12220,-99.487305
12221,-99.63989
12222,-99.63989
12223,-99.63989
12224,-99.63989
12225,-99.609375
12226,-99.70093
12227,-99.63989
12228,-99.51782
12229,-99.487305
12230,-99.57886
12231,-99.63989
12232,-99.70093
12233,-99.67041
12234,-99.67041
12235,-99.609375
12236,-99.63989
12237,-99.70093
12238,-99.63989
12239,-99.67041
12240,-99.63989
12241,-99.57886
12242,-99.51782
12243,-99.51782
12244,-99.609375
12245,-99.609375
12246,-99.365234
12247,-99.63989
12248,-99.70093
12249,-99.67041
12250,-99.609375
12251,-99.63989
12252,-99.51782
12253,-99.51782
12254,-99.609375
12255,-99.63989
12256,-99.39575
12257,-99.51782
12258,-99.21265
12259,-99.67041
12260,-99.67041
12261,-99.609375
12262,-99.67041
12263,-99.33472
12264,-99.67041
12265,-99.731445
12266,-99.63989
12267,-99.79248
12268,-99.67041
12269,-99.79248
12270,-99.63989
12271,-99.63989
12272,-99.63989
12273,-99.67041
12274,-99.70093
12275,-99.67041
12276,-99.63989
12277,-99.70093
12278,-99.63989
12279,-99.63989
12280,-99.487305
12281,-99.609375
12282,-99.51782
12283,-99.731445
12284,-99.70093
12285,-99.487305
12286,-99.51782
12287,-99.67041
12288,-99.67041
12289,-99.67041
12290,-99.63989
12291,-99.51782
12292,-99.45679
12293,-99.21265
12294,-99.21265
12295,-99.609375
12296,-99.45679
12297,-99.70093
12298,-99.731445
12299,-99.45679
12300,-99.63989
12301,-99.70093
12302,-99.609375
12303,-99.42627
12304,-99.63989
12305,-99.63989
12306,-99.63989
12307,-99.57886
12308,-99.67041
12309,-99.487305
12310,-99.57886
12311,-99.63989
12312,-99.731445
12313,-99.63989
12314,-99.70093
12315,-99.70093
12316,-99.67041
12317,-99.63989
12318,-99.70093
12319,-99.70093
12320,-99.63989
12321,-99.45679
12322,-99.33472
12323,-99.63989
12324,-99.63989
12325,-99.487305
12326,-99.45679
12327,-99.63989
12328,-99.70093
12329,-99.67041
12330,-99.70093
12331,-99.609375
12332,-99.79248
12333,-99.70093
12334,-99.45679
12335,-99.487305
12336,-99.731445
12337,-99.76196
12338,-99.67041
12339,-99.63989
12340,-99.67041
12341,-99.609375
12342,-99.45679
12343,-99.731445
12344,-99.76196
12345,-99.609375
12346,-99.27368
12347,-99.67041
12348,-99.67041
12349,-99.63989
12350,-99.70093
12351,-99.487305
12352,-99.67041
12353,-99.609375
12354,-99.51782
12355,-99.243164
12356,-99.45679
12357,-99.63989
12358,-99.67041
12359,-99.51782
12360,-99.70093
12361,-99.63989
12362,-99.63989
12363,-99.88403
12364,-99.70093
12365,-99.70093
12366,-99.63989
12367,-99.63989
12368,-99.70093
12369,-99.67041
12370,-99.609375
12371,-99.51782
12372,-99.42627
12373,-99.487305
12374,-99.42627
12375,-99.487305
12376,-99.45679
12377,-99.365234
12378,-99.42627
12379,-99.487305
12380,-99.57886
12381,-99.70093
12382,-99.609375
12383,-99.45679
12384,-99.57886
12385,-99.609375
12386,-99.609375
12387,-99.3042
12388,-99.15161
12389,-99.487305
12390,-99.57886
12391,-99.67041
12392,-99.70093
12393,-99.76196
12394,-99.67041
12395,-99.67041
12396,-99.731445
12397,-99.67041
12398,-99.70093
12399,-99.67041
12400,-99.67041
12401,-99.63989
12402,-99.487305
12403,-99.243164
12404,-99.70093
12405,-99.67041
12406,-99.487305
12407,-99.731445
12408,-99.70093
12409,-99.731445
12410,-99.27368
12411,-99.609375
12412,-99.45679
12413,-99.67041
12414,-99.57886
12415,-99.609375
12416,-99.63989
12417,-99.243164
12418,-99.42627
12419,-99.70093
12420,-99.70093
12421,-99.67041
12422,-99.365234
12423,-99.731445
12424,-99.731445
12425,-99.63989
12426,-99.67041
12427,-99.731445
12428,-99.63989
12429,-99.609375
12430,-99.70093
12431,-99.365234
12432,-99.3042
12433,-99.57886
12434,-99.63989
12435,-99.63989
12436,-99.609375
12437,-99.609375
12438,-99.51782
12439,-99.57886
12440,-99.3042
12441,-99.63989
12442,-99.63989
12443,-99.67041
12444,-99.67041
12445,-99.57886
12446,-99.70093
12447,-99.63989
12448,-99.45679
12449,-99.609375
12450,-99.63989
12451,-99.63989
12452,-99.731445
12453,-99.609375
12454,-99.609375
12455,-99.609375
12456,-99.67041
12457,-99.63989
12458,-99.63989
12459,-99.63989
12460,-99.57886
12461,-99.45679
12462,-99.70093
12463,-99.609375
12464,-99.609375
12465,-99.42627
12466,-99.67041
12467,-99.63989
12468,-99.51782
12469,-99.609375
12470,-99.63989
12471,-99.731445
12472,-99.67041
12473,-99.63989
12474,-99.67041
12475,-99.76196
12476,-99.70093
12477,-99.63989
12478,-99.67041
12479,-99.609375
12480,-99.57886
12481,-99.79248
12482,-99.70093
12483,-99.67041
12484,-99.51782
12485,-99.79248
12486,-99.67041
12487,-99.487305
12488,-99.487305
12489,-99.63989
12490,-99.57886
12491,-99.70093
12492,-99.63989
12493,-99.67041
12494,-99.70093
12495,-99.76196
12496,-99.63989
12497,-99.67041
12498,-99.609375
12499,-99.67041
12500,-99.487305
12501,-99.487305
12502,-99.853516
12503,-99.63989
12504,-99.609375
12505,-99.731445
12506,-99.67041
12507,-99.67041
12508,-99.67041
12509,-99.67041
12510,-99.70093
12511,-99.63989
12512,-99.57886
12513,-99.51782
12514,-99.51782
12515,-99.33472
12516,-99.42627
12517,-99.45679
12518,-99.45679
12519,-99.487305
12520,-99.63989
12521,-99.70093
12522,-99.609375
12523,-99.609375
12524,-99.45679
12525,-99.63989
12526,-99.67041
12527,-99.823
12528,-99.63989
12529,-99.88403
12530,-99.57886
12531,-99.63989
12532,-99.63989
12533,-99.63989
12534,-99.70093
12535,-99.67041
12536,-99.609375
12537,-99.63989
12538,-99.63989
12539,-99.51782
12540,-99.731445
12541,-99.33472
12542,-99.731445
12543,-99.63989
12544,-99.609375
12545,-99.76196
12546,-99.731445
12547,-99.57886
12548,-99.42627
12549,-99.63989
12550,-99.63989
12551,-99.67041
12552,-99.731445
12553,-99.823
12554,-99.67041
12555,-99.45679
12556,-99.51782
12557,-99.51782
12558,-99.609375
12559,-99.51782
12560,-99.67041
12561,-99.67041
12562,-99.731445
12563,-99.45679
12564,-99.76196
12565,-99.731445
12566,-99.63989
12567,-99.88403
12568,-99.731445
12569,-99.39575
12570,-99.51782
12571,-99.63989
12572,-99.609375
12573,-99.609375
12574,-99.70093
12575,-99.63989
12576,-99.63989
12577,-99.67041
12578,-99.487305
12579,-99.731445
12580,-99.487305
12581,-99.67041
12582,-99.67041
12583,-99.51782
12584,-99.51782
12585,-99.63989
12586,-99.51782
12587,-99.487305
12588,-99.487305
12589,-99.731445
12590,-99.57886
12591,-99.67041
12592,-99.67041
12593,-99.609375
12594,-99.67041
12595,-99.63989
12596,-99.63989
12597,-99.70093
12598,-99.63989
12599,-99.63989
12600,-99.70093
12601,-99.39575
12602,-99.45679
12603,-99.63989
12604,-99.57886
12605,-99.63989
12606,-99.609375
12607,-99.609375
12608,-99.609375
12609,-99.63989
12610,-99.70093
12611,-99.67041
12612,-99.63989
12613,-99.70093
12614,-99.57886
12615,-99.45679
12616,-99.63989
12617,-99.51782
12618,-99.70093
12619,-99.70093
12620,-99.70093
12621,-99.57886
12622,-99.63989
12623,-99.70093
12624,-99.67041
12625,-99.51782
12626,-99.51782
12627,-99.63989
12628,-99.63989
12629,-99.70093
12630,-99.67041
12631,-99.609375
12632,-99.63989
12633,-99.609375
12634,-99.63989
12635,-99.63989
12636,-99.63989
12637,-99.609375
12638,-99.609375
12639,-99.487305
12640,-99.63989
12641,-99.33472
12642,-99.731445
12643,-99.70093
12644,-99.67041
12645,-99.51782
12646,-99.67041
12647,-99.70093
12648,-99.70093
12649,-99.67041
12650,-99.70093
12651,-99.70093
12652,-99.67041
12653,-99.63989
12654,-99.63989
12655,-99.70093
12656,-99.70093
12657,-99.63989
12658,-99.57886
12659,-99.33472
12660,-99.70093
12661,-99.70093
12662,-99.67041
12663,-99.609375
12664,-99.63989
12665,-99.67041
12666,-99.45679
12667,-99.70093
12668,-99.57886
12669,-99.63989
12670,-99.42627
12671,-99.487305
12672,-99.57886
12673,-99.63989
12674,-99.63989
12675,-99.609375
12676,-99.609375
12677,-99.57886
12678,-99.609375
12679,-99.3042
12680,-99.67041
12681,-99.63989
12682,-99.57886
12683,-99.45679
12684,-99.51782
12685,-99.609375
12686,-99.57886
12687,-99.33472
12688,-99.487305
12689,-99.731445
12690,-99.487305
12691,-99.57886
12692,-99.67041
12693,-99.67041
12694,-99.67041
12695,-99.67041
12696,-99.63989
12697,-99.63989
12698,-99.57886
12699,-99.51782
12700,-99.731445
12701,-99.487305
12702,-99.67041
12703,-99.63989
12704,-99.51782
12705,-99.67041
12706,-99.609375
12707,-99.487305
12708,-99.33472
12709,-99.51782
12710,-99.67041
12711,-99.67041
12712,-99.63989
12713,-99.70093
12714,-99.70093
12715,-99.731445
12716,-99.70093
12717,-99.67041
12718,-99.63989
12719,-99.67041
12720,-99.63989
12721,-99.487305
12722,-99.63989
12723,-99.76196
12724,-99.609375
12725,-99.243164
12726,-99.70093
12727,-99.63989
12728,-99.57886
12729,-99.63989
12730,-99.70093
12731,-99.63989
12732,-99.63989
12733,-99.76196
12734,-99.487305
12735,-99.45679
12736,-99.823
12737,-99.67041
12738,-99.70093
12739,-99.63989
12740,-99.57886
12741,-99.487305
12742,-99.70093
12743,-99.70093
12744,-99.67041
12745,-99.365234
12746,-99.67041
12747,-99.70093
12748,-99.63989
12749,-99.76196
12750,-99.76196
12751,-99.45679
12752,-99.70093
12753,-99.63989
12754,-99.88403
12755,-99.33472
12756,-99.33472
12757,-99.731445
12758,-99.76196
12759,-99.609375
12760,-99.63989
12761,-99.70093
12762,-99.609375
12763,-99.51782
12764,-99.67041
12765,-99.63989
12766,-99.45679
12767,-99.21265
12768,-99.63989
12769,-99.57886
12770,-99.609375
