,Shutter (mV)
6581,4931.0303
6582,4930.725
6583,4931.0303
6584,4931.0303
6585,4931.3354
6586,4931.3354
6587,4930.725
6588,4931.0303
6589,4930.725
6590,4931.0303
6591,4931.0303
6592,4930.725
6593,4931.6406
6594,4931.6406
6595,4931.0303
6596,4930.725
6597,4930.725
6598,4931.946
6599,4931.0303
6600,4931.3354
6601,4931.0303
6602,4930.1147
6603,4931.946
6604,4931.946
6605,4931.3354
6606,4930.725
6607,4931.0303
6608,4930.42
6609,4931.3354
6610,4930.725
6611,4930.42
6612,4931.3354
6613,4931.3354
6614,4931.6406
6615,4931.0303
6616,4931.0303
6617,4930.42
6618,4931.0303
6619,4932.251
6620,4930.42
6621,4931.0303
6622,4931.946
6623,4931.6406
6624,4930.1147
6625,4930.725
6626,4931.3354
6627,4931.0303
6628,4931.0303
6629,4932.251
6630,4931.0303
6631,4931.0303
6632,4931.0303
6633,4931.3354
6634,4930.725
6635,4931.3354
6636,4930.1147
6637,4931.3354
6638,4930.42
6639,4931.3354
6640,4931.946
6641,4931.3354
6642,4931.6406
6643,4931.946
6644,4931.0303
6645,4931.6406
6646,4930.1147
6647,4931.6406
6648,4930.725
6649,4930.42
6650,4931.3354
6651,4931.0303
6652,4930.725
6653,4931.946
6654,4929.8096
6655,4930.42
6656,4930.42
6657,4931.6406
6658,4930.725
6659,4931.0303
6660,4931.3354
6661,4930.725
6662,4931.0303
6663,4931.946
6664,4932.251
6665,4931.3354
6666,4930.725
6667,4932.251
6668,4931.3354
6669,4931.3354
6670,4931.3354
6671,4930.42
6672,4931.3354
6673,4931.0303
6674,4931.0303
6675,4931.946
6676,4931.0303
6677,4930.42
6678,4930.725
6679,4931.6406
6680,4931.6406
6681,4931.3354
6682,4930.725
6683,4931.3354
6684,4930.725
6685,4931.3354
6686,4931.0303
6687,4931.946
6688,4930.42
6689,4930.42
6690,4931.0303
6691,4930.725
6692,4931.6406
6693,4931.3354
6694,4931.0303
6695,4931.6406
6696,4931.0303
6697,4930.42
6698,4930.1147
6699,4930.725
6700,4931.946
6701,4931.3354
6702,4930.42
6703,4930.725
6704,4931.6406
6705,4931.0303
6706,4930.42
6707,4931.6406
6708,4931.3354
6709,4931.3354
6710,4932.556
6711,4931.6406
6712,4930.725
6713,4931.6406
6714,4931.6406
6715,4930.725
6716,4931.3354
6717,4931.6406
6718,4931.3354
6719,4930.1147
6720,4931.6406
6721,4931.6406
6722,4931.946
6723,4930.1147
6724,4931.0303
6725,4931.6406
6726,4930.42
6727,4930.42
6728,4931.3354
6729,4930.42
6730,4931.3354
6731,4931.0303
6732,4931.3354
6733,4931.3354
6734,4930.42
6735,4931.3354
6736,4931.6406
6737,4931.0303
6738,4931.6406
6739,4931.3354
6740,4930.725
6741,4931.0303
6742,4931.6406
6743,4931.0303
6744,4931.0303
6745,4932.251
6746,4932.251
6747,4931.0303
6748,4931.0303
6749,4930.725
6750,4931.0303
6751,4930.725
6752,4930.725
6753,4931.3354
6754,4931.0303
6755,4931.0303
6756,4932.251
6757,4931.6406
6758,4931.3354
6759,4931.0303
6760,4931.3354
6761,4930.725
6762,4931.946
6763,4931.6406
6764,4931.0303
6765,4930.725
6766,4931.6406
6767,4931.6406
6768,4931.0303
6769,4931.3354
6770,4931.0303
6771,4930.42
6772,4931.6406
6773,4931.0303
6774,4931.0303
6775,4930.725
6776,4931.3354
6777,4931.0303
6778,4931.0303
6779,4930.725
6780,4932.251
6781,4930.725
6782,4931.3354
6783,4931.0303
6784,4929.199
6785,4931.0303
6786,4931.3354
6787,4931.0303
6788,4931.0303
6789,4931.3354
6790,4930.725
6791,4930.1147
6792,4931.0303
6793,4931.6406
6794,4931.946
6795,4932.251
6796,4931.0303
6797,4930.42
6798,4931.6406
6799,4931.0303
6800,4931.6406
6801,4931.0303
6802,4930.42
6803,4931.3354
6804,4931.6406
6805,4931.0303
6806,4931.946
6807,4931.6406
6808,4929.8096
6809,4930.725
6810,4931.0303
6811,4931.946
6812,4931.3354
6813,4932.251
6814,4931.946
6815,4930.725
6816,4929.199
6817,4930.42
6818,4929.8096
6819,4930.1147
6820,4931.0303
6821,4931.0303
6822,4930.725
6823,4931.3354
6824,4930.42
6825,4930.725
6826,4931.0303
6827,4931.6406
6828,4933.1665
6829,4932.8613
6830,4932.556
6831,4931.6406
6832,4931.946
6833,4930.42
6834,4930.725
6835,4930.725
6836,4930.725
6837,4931.6406
6838,4930.42
6839,4929.8096
6840,4930.42
6841,4931.3354
6842,4931.0303
6843,4931.3354
6844,4931.3354
6845,4932.251
6846,4931.3354
6847,4931.6406
6848,4932.251
6849,4932.251
6850,4932.556
6851,4931.6406
6852,4931.6406
6853,4931.0303
6854,4931.3354
6855,4931.3354
6856,4931.3354
6857,4930.42
6858,4930.42
6859,4930.725
6860,4930.42
6861,4931.0303
6862,4930.725
6863,4930.42
6864,4930.1147
6865,4930.725
6866,4931.0303
6867,4930.725
6868,4931.6406
6869,4931.0303
6870,4932.251
6871,4930.42
6872,4931.3354
6873,4932.251
6874,4931.946
6875,4930.725
6876,4931.6406
6877,4930.42
6878,4931.3354
6879,4931.3354
6880,4931.6406
6881,4931.6406
6882,4931.6406
6883,4929.199
6884,4930.725
6885,4930.725
6886,4931.0303
6887,4932.8613
6888,4931.0303
6889,4931.0303
6890,4931.3354
6891,4931.0303
6892,4931.0303
6893,4930.725
6894,4931.0303
6895,4931.946
6896,4930.725
6897,4930.1147
6898,4931.3354
6899,4931.3354
6900,4930.1147
6901,4930.725
6902,4930.725
6903,4930.1147
6904,4931.6406
6905,4930.725
6906,4931.0303
6907,4931.6406
6908,4930.42
6909,4931.0303
6910,4931.0303
6911,4930.725
6912,4931.0303
6913,4931.6406
6914,4932.251
6915,4930.725
6916,4933.1665
6917,4931.6406
6918,4931.6406
6919,4931.3354
6920,4930.42
6921,4931.0303
6922,4931.6406
6923,4931.6406
6924,4931.6406
6925,4930.725
6926,4930.725
6927,4930.42
6928,4930.725
6929,4931.0303
6930,4931.0303
6931,4931.946
6932,4930.725
6933,4930.42
6934,4930.42
6935,4931.3354
6936,4932.556
6937,4931.3354
6938,4930.725
6939,4930.1147
6940,4931.0303
6941,4931.6406
6942,4931.0303
6943,4931.6406
6944,4931.0303
6945,4931.0303
6946,4931.0303
6947,4931.6406
6948,4931.6406
6949,4932.251
6950,4930.725
6951,4931.3354
6952,4931.3354
6953,4930.1147
6954,4931.3354
6955,4931.6406
6956,4930.42
6957,4932.8613
6958,4931.3354
6959,4932.556
6960,4931.946
6961,4931.0303
6962,4931.3354
6963,4931.0303
6964,4931.3354
6965,4931.0303
6966,4931.3354
6967,4931.0303
6968,4931.6406
6969,4931.946
6970,4931.0303
6971,4931.0303
6972,4930.42
6973,4931.946
6974,4931.3354
6975,4931.3354
6976,4931.946
6977,4931.3354
6978,4930.42
6979,4930.725
6980,4931.0303
6981,4931.0303
6982,4930.42
6983,4930.725
6984,4931.6406
6985,4931.0303
6986,4931.0303
6987,4931.0303
6988,4930.725
6989,4930.725
6990,4931.0303
6991,4931.6406
6992,4930.725
6993,4931.0303
6994,4931.0303
6995,4931.946
6996,4931.3354
6997,4930.1147
6998,4931.6406
6999,4930.725
7000,4930.725
7001,4931.946
7002,4931.3354
7003,4930.725
7004,4931.0303
7005,4931.3354
7006,4930.725
7007,4931.3354
7008,4931.3354
7009,4931.0303
7010,4931.0303
7011,4931.0303
7012,4931.3354
7013,4931.0303
7014,4930.42
7015,4931.0303
7016,4931.3354
7017,4931.3354
7018,4931.946
7019,4931.3354
7020,4930.725
7021,4930.725
7022,4931.6406
7023,4930.42
7024,4931.6406
7025,4931.6406
7026,4930.42
7027,4931.946
7028,4931.0303
7029,4931.0303
7030,4931.0303
7031,4931.6406
7032,4930.725
7033,4930.725
7034,4931.3354
7035,4931.3354
7036,4931.0303
7037,4931.3354
7038,4930.42
7039,4931.0303
7040,4931.0303
7041,4931.0303
7042,4931.0303
7043,4931.3354
7044,4930.725
7045,4931.0303
7046,4931.0303
7047,4931.0303
7048,4931.0303
7049,4931.6406
7050,4931.946
7051,4931.946
7052,4930.725
7053,4931.6406
7054,4931.6406
7055,4931.6406
7056,4931.0303
7057,4931.0303
7058,4931.3354
7059,4931.0303
7060,4931.3354
7061,4930.42
7062,4930.725
7063,4931.3354
7064,4930.725
7065,4930.725
7066,4931.0303
7067,4930.725
7068,4931.3354
7069,4931.0303
7070,4932.251
7071,4931.3354
7072,4931.6406
7073,4930.1147
7074,4930.725
7075,4931.0303
7076,4931.0303
7077,4930.725
7078,4931.0303
7079,4931.0303
7080,4931.0303
7081,4931.0303
7082,4931.0303
7083,4931.3354
7084,4931.0303
7085,4930.42
7086,4931.0303
7087,4931.0303
7088,4932.251
7089,4930.42
7090,4930.42
7091,4931.3354
7092,4931.0303
7093,4931.6406
7094,4931.3354
7095,4931.946
7096,4931.6406
7097,4931.6406
7098,4930.1147
7099,4931.0303
7100,4931.0303
7101,4931.6406
7102,4930.42
7103,4931.0303
7104,4931.3354
7105,4930.1147
7106,4931.0303
7107,4931.6406
7108,4930.1147
7109,4931.3354
7110,4931.0303
7111,4931.0303
7112,4931.0303
7113,4931.3354
7114,4931.3354
7115,4931.0303
7116,4930.725
7117,4930.725
7118,4930.725
7119,4931.0303
7120,4930.42
7121,4931.3354
7122,4931.3354
7123,4931.0303
7124,4931.3354
7125,4931.3354
7126,4930.42
7127,4931.0303
7128,4931.946
7129,4930.42
7130,4930.1147
7131,4931.0303
7132,4931.3354
7133,4930.725
7134,4931.946
7135,4931.6406
7136,4930.725
7137,4931.6406
7138,4930.42
7139,4930.725
7140,4931.0303
7141,4930.42
7142,4930.725
7143,4931.0303
7144,4931.0303
7145,4931.0303
7146,4931.0303
7147,4930.725
7148,4931.0303
7149,4931.0303
7150,4931.6406
7151,4931.0303
7152,4930.725
7153,4931.3354
7154,4931.0303
7155,4931.3354
7156,4930.725
7157,4931.0303
7158,4931.3354
7159,4930.42
7160,4931.3354
7161,4931.3354
7162,4931.3354
7163,4931.0303
7164,4931.3354
7165,4930.42
7166,4931.0303
7167,4931.3354
7168,4931.0303
7169,4931.3354
7170,4931.6406
7171,4930.725
7172,4931.3354
7173,4930.725
7174,4931.0303
7175,4931.0303
7176,4930.725
7177,4931.0303
7178,4932.251
7179,4931.3354
7180,4930.42
7181,4931.6406
7182,4931.0303
7183,4931.6406
7184,4930.1147
7185,4931.3354
7186,4930.725
7187,4930.1147
7188,4931.6406
7189,4931.6406
7190,4930.725
7191,4931.0303
7192,4931.0303
7193,4931.0303
7194,4931.0303
7195,4931.0303
7196,4931.0303
7197,4930.725
7198,4931.3354
7199,4931.3354
7200,4930.42
7201,4930.725
7202,4930.42
7203,4931.3354
7204,4932.556
7205,4931.3354
7206,4932.251
7207,4932.556
7208,4930.42
7209,4931.946
7210,4931.6406
7211,4931.6406
7212,4931.0303
7213,4931.3354
7214,4931.6406
7215,4930.1147
7216,4931.6406
7217,4930.725
7218,4931.946
7219,4931.3354
7220,4931.6406
7221,4930.1147
7222,4931.6406
7223,4931.3354
7224,4931.6406
7225,4931.0303
7226,4931.0303
7227,4930.725
7228,4930.42
7229,4931.3354
7230,4931.0303
7231,4931.3354
7232,4931.946
7233,4931.0303
7234,4931.0303
7235,4931.3354
7236,4931.0303
7237,4931.3354
7238,4931.3354
7239,4931.3354
7240,4931.6406
7241,4931.0303
7242,4931.6406
7243,4931.3354
7244,4930.725
7245,4931.3354
7246,4931.0303
7247,4931.3354
7248,4931.6406
7249,4931.6406
7250,4932.556
7251,4930.725
7252,4931.0303
7253,4931.0303
7254,4930.725
7255,4931.3354
7256,4931.0303
7257,4930.725
7258,4930.725
7259,4931.3354
7260,4931.3354
7261,4931.3354
7262,4930.42
7263,4931.0303
7264,4931.3354
7265,4931.0303
7266,4931.3354
7267,4929.8096
7268,4931.3354
7269,4931.0303
7270,4931.0303
7271,4930.1147
7272,4930.42
7273,4931.0303
7274,4931.946
7275,4930.725
7276,4931.3354
7277,4931.3354
7278,4931.6406
7279,4930.725
7280,4930.1147
7281,4931.3354
7282,4931.6406
7283,4931.3354
7284,4930.1147
7285,4931.946
7286,4931.0303
7287,4931.6406
7288,4931.6406
7289,4931.3354
7290,4930.725
7291,4931.3354
7292,4931.3354
7293,4931.0303
7294,4931.3354
7295,4931.3354
7296,4930.42
7297,4931.3354
7298,4930.725
7299,4931.0303
7300,4931.0303
7301,4930.42
7302,4931.0303
7303,4930.42
7304,4931.0303
7305,4931.3354
7306,4931.3354
7307,4931.3354
7308,4930.1147
7309,4930.725
7310,4930.725
7311,4931.6406
7312,4930.42
7313,4931.0303
7314,4931.0303
7315,4930.1147
7316,4931.0303
7317,4931.0303
7318,4932.251
7319,4930.42
7320,4931.0303
7321,4930.42
7322,4931.3354
7323,4932.251
7324,4931.3354
7325,4931.3354
7326,4931.3354
7327,4931.0303
7328,4931.3354
7329,4930.1147
7330,4930.725
7331,4931.0303
7332,4931.0303
7333,4930.42
7334,4931.3354
7335,4931.946
7336,4931.0303
7337,4931.0303
7338,4931.6406
7339,4930.725
7340,4931.0303
7341,4931.6406
7342,4931.0303
7343,4931.0303
7344,4931.0303
7345,4931.3354
7346,4930.42
7347,4931.6406
7348,4931.3354
7349,4929.8096
7350,4931.0303
7351,4931.0303
7352,4930.725
7353,4931.0303
7354,4932.251
7355,4932.251
7356,4930.725
7357,4930.725
7358,4930.725
7359,4931.3354
7360,4930.1147
7361,4931.0303
7362,4931.3354
7363,4932.251
7364,4930.725
7365,4930.725
7366,4931.6406
7367,4931.6406
7368,4931.0303
7369,4930.42
7370,4931.6406
7371,4930.42
7372,4931.3354
7373,4931.3354
7374,4932.556
7375,4931.946
7376,4931.3354
7377,4928.2837
7378,4931.0303
7379,4931.6406
7380,4930.725
7381,4932.556
7382,4930.725
7383,4931.0303
7384,4929.8096
7385,4931.3354
7386,4931.0303
7387,4930.725
7388,4931.6406
7389,4930.42
7390,4930.725
7391,4931.3354
7392,4931.0303
7393,4931.6406
7394,4931.0303
7395,4931.3354
7396,4931.3354
7397,4930.1147
7398,4931.3354
7399,4931.946
7400,4931.3354
7401,4931.6406
7402,4930.725
7403,4930.725
7404,4930.1147
7405,4931.3354
7406,4931.0303
7407,4931.0303
7408,4932.251
7409,4931.3354
7410,4931.6406
7411,4931.3354
7412,4931.3354
7413,4931.3354
7414,4931.0303
7415,4931.0303
7416,4931.3354
7417,4931.6406
7418,4928.589
7419,4931.946
7420,4930.42
7421,4930.725
7422,4931.946
7423,4931.3354
7424,4931.946
7425,4931.0303
7426,4930.725
7427,4930.725
7428,4930.725
7429,4930.725
7430,4931.3354
7431,4930.1147
7432,4931.3354
7433,4931.3354
7434,4931.6406
7435,4930.42
7436,4931.0303
7437,4931.6406
7438,4931.0303
7439,4930.1147
7440,4930.725
7441,4930.725
7442,4931.0303
7443,4930.42
7444,4931.3354
7445,4931.3354
7446,4930.725
7447,4930.42
7448,4931.3354
7449,4931.0303
7450,4931.0303
7451,4933.1665
7452,4931.3354
7453,4930.42
7454,4931.3354
7455,4931.3354
7456,4930.725
7457,4931.0303
7458,4931.0303
7459,4930.725
7460,4931.3354
7461,4931.0303
7462,4931.946
7463,4931.0303
7464,4930.42
7465,4931.3354
7466,4931.0303
7467,4930.725
7468,4930.42
7469,4931.6406
7470,4931.3354
7471,4930.42
7472,4930.1147
7473,4930.725
7474,4930.725
7475,4930.42
7476,4930.725
7477,4930.1147
7478,4931.3354
7479,4930.725
7480,4931.0303
7481,4930.725
7482,4930.725
7483,4931.0303
7484,4931.0303
7485,4930.725
7486,4931.3354
7487,4931.0303
7488,4931.0303
7489,4930.725
7490,4931.3354
7491,4931.6406
7492,4931.6406
7493,4931.6406
7494,4931.6406
7495,4931.0303
7496,4930.1147
7497,4931.0303
7498,4931.3354
7499,4931.3354
7500,4931.0303
7501,4931.0303
7502,4931.6406
7503,4931.0303
7504,4931.3354
7505,4931.3354
7506,4931.3354
7507,4931.3354
7508,4930.725
7509,4930.42
7510,4931.946
7511,4931.3354
7512,4930.725
7513,4930.725
7514,4931.0303
7515,4931.3354
7516,4931.3354
7517,4930.725
7518,4930.725
7519,4931.6406
7520,4931.0303
7521,4931.946
7522,4931.3354
7523,4931.3354
7524,4931.0303
7525,4930.1147
7526,4931.0303
7527,4930.725
7528,4931.946
7529,4931.0303
7530,4931.6406
7531,4930.725
7532,4930.725
7533,4931.946
7534,4931.6406
7535,4931.0303
7536,4931.946
7537,4931.6406
7538,4931.3354
7539,4931.3354
7540,4931.6406
7541,4931.6406
7542,4931.6406
7543,4931.0303
7544,4930.42
7545,4930.725
7546,4930.725
7547,4931.6406
7548,4931.3354
7549,4930.725
7550,4931.3354
7551,4932.251
7552,4930.1147
7553,4931.3354
7554,4931.3354
7555,4931.3354
7556,4931.3354
7557,4930.725
7558,4930.725
7559,4930.725
7560,4931.3354
7561,4931.6406
7562,4931.3354
7563,4930.42
7564,4930.725
7565,4931.0303
7566,4931.3354
7567,4931.0303
7568,4931.6406
7569,4931.6406
7570,4931.6406
7571,4931.0303
7572,4931.6406
7573,4931.3354
7574,4932.251
7575,4931.6406
7576,4931.0303
7577,4930.42
7578,4931.3354
7579,4931.3354
7580,4931.6406
7581,4931.6406
7582,4931.946
7583,4930.725
7584,4930.42
7585,4931.0303
7586,4931.3354
7587,4931.0303
7588,4931.6406
7589,4931.3354
7590,4931.0303
7591,4931.946
7592,4931.3354
7593,4931.3354
7594,4931.0303
7595,4929.199
7596,4930.1147
7597,4931.0303
7598,4931.3354
7599,4931.6406
7600,4931.3354
7601,4931.0303
7602,4931.0303
7603,4931.0303
7604,4931.3354
7605,4931.3354
7606,4931.946
7607,4931.6406
7608,4930.42
7609,4931.6406
7610,4931.3354
7611,4930.42
7612,4930.1147
7613,4931.0303
7614,4931.3354
7615,4931.0303
7616,4930.42
7617,4931.6406
7618,4931.3354
7619,4931.6406
7620,4931.0303
7621,4930.42
7622,4930.1147
7623,4931.946
7624,4930.1147
7625,4931.946
7626,4930.725
7627,4931.0303
7628,4932.556
7629,4931.6406
7630,4931.3354
7631,4931.0303
7632,4931.0303
7633,4931.0303
7634,4930.1147
7635,4930.1147
7636,4929.5044
7637,4930.725
7638,4931.3354
7639,4931.3354
7640,4931.3354
7641,4930.725
7642,4932.251
7643,4931.0303
7644,4931.3354
7645,4931.0303
7646,4930.42
7647,4931.946
7648,4931.0303
7649,4930.725
7650,4931.6406
7651,4931.0303
7652,4930.725
7653,4930.725
7654,4930.725
7655,4931.3354
7656,4931.0303
7657,4931.0303
7658,4930.725
7659,4931.0303
7660,4931.946
7661,4931.3354
7662,4931.0303
7663,4930.725
7664,4931.3354
7665,4931.3354
7666,4930.725
7667,4931.0303
7668,4931.0303
7669,4931.0303
7670,4931.3354
7671,4930.42
7672,4931.0303
7673,4931.3354
7674,4931.0303
7675,4931.946
7676,4931.3354
7677,4930.725
7678,4931.3354
7679,4931.3354
7680,4930.42
7681,4931.0303
7682,4930.42
7683,4931.0303
7684,4930.725
7685,4931.3354
7686,4930.42
7687,4930.42
7688,4931.6406
7689,4930.42
7690,4930.1147
7691,4930.725
7692,4931.3354
7693,4933.1665
7694,4930.42
7695,4931.946
7696,4931.3354
7697,4931.0303
7698,4932.556
7699,4931.6406
7700,4932.251
7701,4931.0303
7702,4931.3354
7703,4930.42
7704,4931.6406
7705,4931.6406
7706,4931.3354
7707,4931.0303
7708,4930.42
7709,4930.725
7710,4931.6406
7711,4931.0303
7712,4930.42
7713,4931.3354
7714,4930.42
7715,4931.0303
7716,4931.0303
7717,4931.0303
7718,4931.3354
7719,4931.0303
7720,4930.42
7721,4930.725
7722,4930.42
7723,4930.725
7724,4931.6406
7725,4932.251
7726,4930.42
7727,4929.8096
7728,4931.0303
7729,4930.725
7730,4930.725
7731,4931.0303
7732,4930.42
7733,4930.725
7734,4931.946
7735,4931.3354
7736,4930.725
7737,4930.725
7738,4931.0303
7739,4930.725
7740,4930.725
7741,4930.725
7742,4930.42
7743,4931.6406
7744,4930.725
7745,4931.6406
7746,4931.0303
7747,4930.725
7748,4931.0303
7749,4930.42
7750,4931.3354
7751,4931.0303
7752,4929.8096
7753,4931.3354
7754,4931.0303
7755,4931.0303
7756,4931.3354
7757,4931.946
7758,4930.42
7759,4930.725
7760,4931.0303
7761,4931.0303
7762,4931.3354
7763,4931.6406
7764,4930.42
7765,4931.0303
7766,4931.3354
7767,4931.946
7768,4931.3354
7769,4931.3354
7770,4931.6406
7771,4931.0303
7772,4931.0303
7773,4931.6406
7774,4931.0303
7775,4931.3354
7776,4931.3354
7777,4931.6406
7778,4931.3354
7779,4930.42
7780,4930.725
7781,4931.3354
7782,4931.946
7783,4931.3354
7784,4931.946
7785,4930.42
7786,4931.3354
7787,4931.6406
7788,4931.0303
7789,4931.6406
7790,4931.0303
7791,4931.3354
7792,4931.946
7793,4931.6406
7794,4930.42
7795,4931.0303
7796,4930.725
7797,4931.0303
7798,4932.251
7799,4931.0303
7800,4931.3354
7801,4931.3354
7802,4930.42
7803,4931.3354
7804,4931.3354
7805,4931.3354
7806,4930.725
7807,4930.725
7808,4930.42
7809,4931.3354
7810,4930.1147
7811,4931.0303
7812,4931.3354
7813,4932.251
7814,4930.42
7815,4931.3354
7816,4931.946
7817,4931.0303
7818,4930.725
7819,4930.725
7820,4931.0303
7821,4931.0303
7822,4930.725
7823,4930.1147
7824,4931.6406
7825,4931.6406
7826,4930.725
7827,4931.0303
7828,4931.946
7829,4930.725
7830,4931.6406
7831,4931.0303
7832,4931.0303
7833,4930.725
7834,4931.6406
7835,4931.0303
7836,4930.725
7837,4931.0303
7838,4931.6406
7839,4931.0303
7840,4931.0303
7841,4931.3354
7842,4931.946
7843,4930.725
7844,4931.6406
7845,4931.6406
7846,4931.0303
7847,4931.0303
7848,4931.6406
7849,4931.3354
7850,4931.6406
7851,4931.0303
7852,4931.6406
7853,4931.6406
7854,4931.3354
7855,4931.946
7856,4931.0303
7857,4931.6406
